2024-03-21 10:25:04,671 INFO    StreamThr :425930 [internal.py:wandb_internal():86] W&B internal server running at pid: 425930, started at: 2024-03-21 10:25:04.670892
2024-03-21 10:25:11,529 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/output.log
2024-03-21 10:25:11,529 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/requirements.txt
2024-03-21 10:25:12,066 INFO    wandb-upload_0:425930 [upload_job.py:push():131] Uploaded file /tmp/tmpmniov4a4wandb/32ngusae-wandb-metadata.json
2024-03-21 10:25:13,529 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/output.log
2024-03-21 10:25:13,720 DEBUG   SenderThread:425930 [sender.py:send():380] send: files
2024-03-21 10:25:13,720 INFO    SenderThread:425930 [sender.py:_save_file():1378] saving file media/graph/graph_summary_239360dba17761dff4c9.graph.json with policy now
2024-03-21 10:25:13,720 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: summary_record
2024-03-21 10:25:13,720 INFO    SenderThread:425930 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-03-21 10:25:14,148 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:14,149 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:14,150 DEBUG   SenderThread:425930 [sender.py:send():380] send: history
2024-03-21 10:25:14,150 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: summary_record
2024-03-21 10:25:14,150 INFO    SenderThread:425930 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-03-21 10:25:14,150 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: summary_record
2024-03-21 10:25:14,150 INFO    SenderThread:425930 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-03-21 10:25:14,150 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: summary_record
2024-03-21 10:25:14,150 INFO    SenderThread:425930 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-03-21 10:25:14,505 INFO    wandb-upload_0:425930 [upload_job.py:push():131] Uploaded file /tmp/tmpmniov4a4wandb/ltenvjyh-media/graph/graph_summary_239360dba17761dff4c9.graph.json
2024-03-21 10:25:14,529 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/wandb-summary.json
2024-03-21 10:25:14,529 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best.h5
2024-03-21 10:25:14,529 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/media/graph/graph_summary_239360dba17761dff4c9.graph.json
2024-03-21 10:25:14,529 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/media
2024-03-21 10:25:14,529 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/media/graph
2024-03-21 10:25:15,529 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/output.log
2024-03-21 10:25:15,596 INFO    wandb-upload_1:425930 [upload_job.py:push():131] Uploaded file /tmp/tmpmniov4a4wandb/owsa8khr-media/graph/graph_summary_239360dba17761dff4c9.graph.json
2024-03-21 10:25:16,151 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 10:25:16,653 INFO    wandb-upload_0:425930 [upload_job.py:push():131] Uploaded file /tmp/tmpmniov4a4wandb/dhj8c444-model-best.h5
2024-03-21 10:25:17,206 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-21 10:25:17,206 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: log_artifact
2024-03-21 10:25:17,333 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:17,333 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:17,529 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/output.log
2024-03-21 10:25:17,530 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best.h5
2024-03-21 10:25:18,985 INFO    wandb-upload_1:425930 [upload_job.py:push():89] Uploaded file /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmphm_zql5o
2024-03-21 10:25:19,017 INFO    wandb-upload_4:425930 [upload_job.py:push():89] Uploaded file /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmpuek7pq52
2024-03-21 10:25:19,398 INFO    wandb-upload_0:425930 [upload_job.py:push():89] Uploaded file /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmp54lfeyu2
2024-03-21 10:25:19,939 INFO    wandb-upload_2:425930 [upload_job.py:push():89] Uploaded file /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmpoe67etf4
2024-03-21 10:25:20,355 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-21 10:25:20,482 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:20,482 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:20,590 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:20,590 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:20,699 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:20,699 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:21,050 INFO    wandb-upload_3:425930 [upload_job.py:push():89] Uploaded file /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmpx8jkewed
2024-03-21 10:25:21,531 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best.h5
2024-03-21 10:25:21,918 INFO    SenderThread:425930 [sender.py:send_request_log_artifact():1444] logged artifact model-glad-surf-3 - {'id': 'QXJ0aWZhY3Q6NzY1NTc2Mjk3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MTEzNTA2Mg==', 'latestArtifact': None}}
2024-03-21 10:25:21,918 DEBUG   SenderThread:425930 [sender.py:send():380] send: history
2024-03-21 10:25:21,918 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: summary_record
2024-03-21 10:25:21,920 INFO    SenderThread:425930 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-03-21 10:25:21,920 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: summary_record
2024-03-21 10:25:21,920 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 10:25:21,920 INFO    SenderThread:425930 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-03-21 10:25:21,920 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: summary_record
2024-03-21 10:25:21,920 INFO    SenderThread:425930 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-03-21 10:25:21,920 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: log_artifact
2024-03-21 10:25:22,531 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/wandb-summary.json
2024-03-21 10:25:23,196 INFO    wandb-upload_4:425930 [upload_job.py:push():86] Skipped uploading /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmp0hh6_nb_
2024-03-21 10:25:23,532 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/output.log
2024-03-21 10:25:23,533 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/keras_metadata.pb
2024-03-21 10:25:23,533 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/fingerprint.pb
2024-03-21 10:25:23,534 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/saved_model.pb
2024-03-21 10:25:23,534 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/variables/variables.data-00000-of-00001
2024-03-21 10:25:23,534 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/variables/variables.index
2024-03-21 10:25:23,535 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/variables
2024-03-21 10:25:23,535 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best
2024-03-21 10:25:23,535 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/assets
2024-03-21 10:25:23,687 INFO    wandb-upload_3:425930 [upload_job.py:push():89] Uploaded file /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmppo_hotl8
2024-03-21 10:25:23,701 INFO    wandb-upload_1:425930 [upload_job.py:push():89] Uploaded file /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmpgv_ljqkz
2024-03-21 10:25:24,096 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-21 10:25:24,209 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:24,209 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:24,317 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:24,318 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:24,532 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best.h5
2024-03-21 10:25:24,783 INFO    wandb-upload_0:425930 [upload_job.py:push():89] Uploaded file /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmp7p3odvww
2024-03-21 10:25:25,827 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: stop_status
2024-03-21 10:25:25,827 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-21 10:25:26,019 INFO    wandb-upload_2:425930 [upload_job.py:push():89] Uploaded file /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmp_fpq72gr
2024-03-21 10:25:27,525 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-21 10:25:27,636 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:27,636 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:27,744 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:27,745 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:28,533 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best.h5
2024-03-21 10:25:29,453 INFO    SenderThread:425930 [sender.py:send_request_log_artifact():1444] logged artifact model-glad-surf-3 - {'id': 'QXJ0aWZhY3Q6NzY1NTc2MzY5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MTEzNTA2Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzY1NTc2Mjk3', 'versionIndex': 0}}}
2024-03-21 10:25:29,454 DEBUG   SenderThread:425930 [sender.py:send():380] send: history
2024-03-21 10:25:29,454 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: summary_record
2024-03-21 10:25:29,454 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 10:25:29,455 INFO    SenderThread:425930 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-03-21 10:25:29,455 DEBUG   SenderThread:425930 [sender.py:send():380] send: history
2024-03-21 10:25:29,455 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: summary_record
2024-03-21 10:25:29,455 INFO    SenderThread:425930 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-03-21 10:25:29,455 DEBUG   SenderThread:425930 [sender.py:send():380] send: history
2024-03-21 10:25:29,455 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: summary_record
2024-03-21 10:25:29,455 INFO    SenderThread:425930 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-03-21 10:25:29,455 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: summary_record
2024-03-21 10:25:29,456 INFO    SenderThread:425930 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-03-21 10:25:29,456 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: summary_record
2024-03-21 10:25:29,456 INFO    SenderThread:425930 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-03-21 10:25:29,456 DEBUG   SenderThread:425930 [sender.py:send_request():407] send_request: log_artifact
2024-03-21 10:25:29,533 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/wandb-summary.json
2024-03-21 10:25:30,534 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/keras_metadata.pb
2024-03-21 10:25:30,534 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/fingerprint.pb
2024-03-21 10:25:30,534 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/saved_model.pb
2024-03-21 10:25:30,534 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/variables/variables.data-00000-of-00001
2024-03-21 10:25:30,534 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/variables/variables.index
2024-03-21 10:25:30,534 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/variables
2024-03-21 10:25:30,534 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best
2024-03-21 10:25:30,534 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/assets
2024-03-21 10:25:30,775 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-21 10:25:30,819 INFO    wandb-upload_3:425930 [upload_job.py:push():86] Skipped uploading /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmpymq65y7o
2024-03-21 10:25:30,839 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: keepalive
2024-03-21 10:25:30,909 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:30,910 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:31,302 INFO    wandb-upload_2:425930 [upload_job.py:push():89] Uploaded file /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmp7fjp3adh
2024-03-21 10:25:31,534 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/output.log
2024-03-21 10:25:31,534 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best.h5
2024-03-21 10:25:31,549 INFO    wandb-upload_4:425930 [upload_job.py:push():89] Uploaded file /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmpriqjq7i6
2024-03-21 10:25:32,271 INFO    wandb-upload_1:425930 [upload_job.py:push():89] Uploaded file /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmpne3y_h3w
2024-03-21 10:25:33,395 INFO    wandb-upload_0:425930 [upload_job.py:push():89] Uploaded file /home/ccarhuancho/.local/share/wandb/artifacts/staging/tmpsaaelxi8
2024-03-21 10:25:33,535 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best
2024-03-21 10:25:33,535 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best/variables
2024-03-21 10:25:33,959 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-21 10:25:34,088 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:34,088 DEBUG   HandlerThread:425930 [handler.py:handle_request():146] handle_request: partial_history
2024-03-21 10:25:34,535 INFO    Thread-12 :425930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccarhuancho/AirQuality_WRFChem-IA/Outputs/AI/wandb/run-20240321_102504-j329fvqs/files/model-best.h5
